USE_LICENSE_URL,GUID,OTHERCATALOGNUMBERS,SCIENTIFIC_NAME,COUNTRY,STATE_PROV,SPEC_LOCALITY,VERBATIM_LOCALITY,VERBATIM_DATE,BEGAN_DATE,ENDED_DATE,PARTDETAIL,DEC_LAT,DEC_LONG,COORDINATEUNCERTAINTYINMETERS
"http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by/3.0/","UAMObs:Ento:238924","","Micromus borealis","United States","Alaska","Soldotna, forest 2km southeast of Headquarters Lake, Slikok watershed project site MG41, east half of plot","USA: Alaska, Soldotna, forest 2km southeast of Headquarters Lake, Slikok watershed project site MG41, east half of plot","6/17/2016","2016-06-17","2016-06-17","[{""ID"":""28572573"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":""SlikokOtu259: 408 reads"",""PA"":[]}]","60.44035971","-151.0420756","12"
"http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by/3.0/","UAMObs:Ento:238925","","Pherbellia sp. SlikokOtu405","United States","Alaska","Soldotna, forest 2km southeast of Headquarters Lake, Slikok watershed project site MG41, east half of plot","USA: Alaska, Soldotna, forest 2km southeast of Headquarters Lake, Slikok watershed project site MG41, east half of plot","6/17/2016","2016-06-17","2016-06-17","[{""id"":28572575,""sf"":null,""pn"":""media"",""cd"":""not applicable"",""lc"":1,""dp"":""not applicable"",""rk"":""SlikokOtu405: 10 reads"",""bc"":null,""cp"":null,""pa"":null}]","60.44035971","-151.0420756","12"
"http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by/3.0/","UAMObs:Ento:238926","","Pherbellia albocostata","United States","Alaska","Soldotna, forest 2km southeast of Headquarters Lake, Slikok watershed project site MG41, east half of plot","USA: Alaska, Soldotna, forest 2km southeast of Headquarters Lake, Slikok watershed project site MG41, east half of plot","6/17/2016","2016-06-17","2016-06-17","[{""ID"":""28572577"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":""SlikokOtu17: 1442 reads, SlikokOtu1024: 10 reads, SlikokOtu478: 3 reads"",""PA"":[]}]","60.44035971","-151.0420756","12"
"http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by/3.0/","UAMObs:Ento:238927","","Pikonema alaskense","United States","Alaska","Soldotna, forest 2km southeast of Headquarters Lake, Slikok watershed project site MG41, east half of plot","USA: Alaska, Soldotna, forest 2km southeast of Headquarters Lake, Slikok watershed project site MG41, east half of plot","6/17/2016","2016-06-17","2016-06-17","[{""ID"":""28572579"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":""SlikokOtu1038: 32 reads, SlikokOtu1842: 7 reads"",""PA"":[]}]","60.44035971","-151.0420756","12"
"http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by/3.0/","UAMObs:Ento:238928","","Pityohyphantes alticeps","United States","Alaska","Soldotna, forest 2km southeast of Headquarters Lake, Slikok watershed project site MG41, east half of plot","USA: Alaska, Soldotna, forest 2km southeast of Headquarters Lake, Slikok watershed project site MG41, east half of plot","6/17/2016","2016-06-17","2016-06-17","[{""ID"":""28572581"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":""SlikokOtu21: 147 reads"",""PA"":[]}]","60.44035971","-151.0420756","12"
"http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by/3.0/","UAMObs:Ento:238929","","Rhagonycha mandibularis","United States","Alaska","Soldotna, forest 2km southeast of Headquarters Lake, Slikok watershed project site MG41, east half of plot","USA: Alaska, Soldotna, forest 2km southeast of Headquarters Lake, Slikok watershed project site MG41, east half of plot","6/17/2016","2016-06-17","2016-06-17","[{""ID"":""28572583"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":""SlikokOtu2: 20052 reads, SlikokOtu2066: 3 reads"",""PA"":[]}]","60.44035971","-151.0420756","12"
"http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by/3.0/","UAMObs:Ento:238930","","Strongylogaster sp. BOLD:ACO4308","United States","Alaska","Soldotna, forest 2km southeast of Headquarters Lake, Slikok watershed project site MG41, east half of plot","USA: Alaska, Soldotna, forest 2km southeast of Headquarters Lake, Slikok watershed project site MG41, east half of plot","6/17/2016","2016-06-17","2016-06-17","[{""ID"":""28572585"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":""SlikokOtu136: 75 reads"",""PA"":[]}]","60.44035971","-151.0420756","12"
"http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by/3.0/","UAMObs:Ento:238931","","Trioza sp. BOLD:AAM8925","United States","Alaska","Soldotna, forest 2km southeast of Headquarters Lake, Slikok watershed project site MG41, east half of plot","USA: Alaska, Soldotna, forest 2km southeast of Headquarters Lake, Slikok watershed project site MG41, east half of plot","6/17/2016","2016-06-17","2016-06-17","[{""ID"":""28572587"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":""SlikokOtu56: 887 reads"",""PA"":[]}]","60.44035971","-151.0420756","12"
"http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by/3.0/","UAMObs:Ento:238932","","Valenzuela sp. BOLD:AAP4628","United States","Alaska","Soldotna, forest 2km southeast of Headquarters Lake, Slikok watershed project site MG41, east half of plot","USA: Alaska, Soldotna, forest 2km southeast of Headquarters Lake, Slikok watershed project site MG41, east half of plot","6/17/2016","2016-06-17","2016-06-17","[{""ID"":""28572589"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":""SlikokOtu517: 8 reads"",""PA"":[]}]","60.44035971","-151.0420756","12"
"http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by/3.0/","UAMObs:Ento:238933","","Ochlerotatus diantaeus","United States","Alaska","Soldotna, forest 2km southeast of Headquarters Lake, Slikok watershed project site MG41, west half of plot","USA: Alaska, Soldotna, forest 2km southeast of Headquarters Lake, Slikok watershed project site MG41, west half of plot","6/17/2016","2016-06-17","2016-06-17","[{""ID"":""28572591"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":""SlikokOtu314: 7 reads"",""PA"":[]}]","60.44035971","-151.0420756","12"
"http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by/3.0/","UAMObs:Ento:238934","","Bolitophila sp. BOLD:AAV0668","United States","Alaska","Soldotna, forest 2km southeast of Headquarters Lake, Slikok watershed project site MG41, west half of plot","USA: Alaska, Soldotna, forest 2km southeast of Headquarters Lake, Slikok watershed project site MG41, west half of plot","6/17/2016","2016-06-17","2016-06-17","[{""ID"":""28572593"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":""SlikokOtu89: 7 reads"",""PA"":[]}]","60.44035971","-151.0420756","12"
"http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by/3.0/","UAMObs:Ento:238935","","Bolitophilidae sp. BOLD:ACY4787","United States","Alaska","Soldotna, forest 2km southeast of Headquarters Lake, Slikok watershed project site MG41, west half of plot","USA: Alaska, Soldotna, forest 2km southeast of Headquarters Lake, Slikok watershed project site MG41, west half of plot","6/17/2016","2016-06-17","2016-06-17","[{""ID"":""28572595"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":""SlikokOtu572: 185 reads"",""PA"":[]}]","60.44035971","-151.0420756","12"
"http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by/3.0/","UAMObs:Ento:238936","","Cinara mariana","United States","Alaska","Soldotna, forest 2km southeast of Headquarters Lake, Slikok watershed project site MG41, west half of plot","USA: Alaska, Soldotna, forest 2km southeast of Headquarters Lake, Slikok watershed project site MG41, west half of plot","6/17/2016","2016-06-17","2016-06-17","[{""ID"":""28572597"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":""SlikokOtu577: 10 reads, SlikokOtu1143: 5 reads"",""PA"":[]}]","60.44035971","-151.0420756","12"
"http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by/3.0/","UAMObs:Ento:238937","","Ephedrus sp. SlikokOtu1477","United States","Alaska","Soldotna, forest 2km southeast of Headquarters Lake, Slikok watershed project site MG41, west half of plot","USA: Alaska, Soldotna, forest 2km southeast of Headquarters Lake, Slikok watershed project site MG41, west half of plot","6/17/2016","2016-06-17","2016-06-17","[{""ID"":""28572599"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":""SlikokOtu1477: 5 reads"",""PA"":[]}]","60.44035971","-151.0420756","12"
"http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by/3.0/","UAMObs:Ento:238938","","Euthyneura sp. BOLD:AAF9859","United States","Alaska","Soldotna, forest 2km southeast of Headquarters Lake, Slikok watershed project site MG41, west half of plot","USA: Alaska, Soldotna, forest 2km southeast of Headquarters Lake, Slikok watershed project site MG41, west half of plot","6/17/2016","2016-06-17","2016-06-17","[{""ID"":""28572601"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":""SlikokOtu463: 5 reads"",""PA"":[]}]","60.44035971","-151.0420756","12"
"http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by/3.0/","UAMObs:Ento:238939","","Lygocoris pabulinus","United States","Alaska","Soldotna, forest 2km southeast of Headquarters Lake, Slikok watershed project site MG41, west half of plot","USA: Alaska, Soldotna, forest 2km southeast of Headquarters Lake, Slikok watershed project site MG41, west half of plot","6/17/2016","2016-06-17","2016-06-17","[{""ID"":""28572603"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":""SlikokOtu25: 13 reads"",""PA"":[]}]","60.44035971","-151.0420756","12"
"http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by/3.0/","UAMObs:Ento:238940","","Strongylogaster sp. BOLD:ACO4308","United States","Alaska","Soldotna, forest 2km southeast of Headquarters Lake, Slikok watershed project site MG41, west half of plot","USA: Alaska, Soldotna, forest 2km southeast of Headquarters Lake, Slikok watershed project site MG41, west half of plot","6/17/2016","2016-06-17","2016-06-17","[{""ID"":""28572605"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":""SlikokOtu136: 3 reads"",""PA"":[]}]","60.44035971","-151.0420756","12"
"http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by/3.0/","UAMObs:Ento:238941","","Tetanocera phyllophora","United States","Alaska","Soldotna, forest 2km southeast of Headquarters Lake, Slikok watershed project site MG41, west half of plot","USA: Alaska, Soldotna, forest 2km southeast of Headquarters Lake, Slikok watershed project site MG41, west half of plot","6/17/2016","2016-06-17","2016-06-17","[{""ID"":""28572607"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":""SlikokOtu1: 39206 reads"",""PA"":[]}]","60.44035971","-151.0420756","12"
"http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by/3.0/","UAMObs:Ento:238942","","Tipula penobscot","United States","Alaska","Soldotna, forest 2km southeast of Headquarters Lake, Slikok watershed project site MG41, west half of plot","USA: Alaska, Soldotna, forest 2km southeast of Headquarters Lake, Slikok watershed project site MG41, west half of plot","6/17/2016","2016-06-17","2016-06-17","[{""ID"":""28572609"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":""SlikokOtu179: 1620 reads"",""PA"":[]}]","60.44035971","-151.0420756","12"
"http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by/3.0/","UAMObs:Ento:238943","","Camptochaeta hirtula","United States","Alaska","Soldotna, Ski Hill Road, Nordic View Trail by Nordic Lake, Slikok watershed project site SK15, east half of plot","USA: Alaska, Soldotna, Ski Hill Road, Nordic View Trail by Nordic Lake, Slikok watershed project site SK15, east half of plot","6/17/2016","2016-06-17","2016-06-17","[{""ID"":""28572611"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":""SlikokOtu352: 10 reads, SlikokOtu218: 5 reads"",""PA"":[]}]","60.45027967","-151.0868131","12"
"http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by/3.0/","UAMObs:Ento:238944","","Dictyna uncinata","United States","Alaska","Soldotna, Ski Hill Road, Nordic View Trail by Nordic Lake, Slikok watershed project site SK15, east half of plot","USA: Alaska, Soldotna, Ski Hill Road, Nordic View Trail by Nordic Lake, Slikok watershed project site SK15, east half of plot","6/17/2016","2016-06-17","2016-06-17","[{""ID"":""28572613"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":""SlikokOtu406: 81 reads"",""PA"":[]}]","60.45027967","-151.0868131","12"
"http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by/3.0/","UAMObs:Ento:238945","","Dysstroma citrata","United States","Alaska","Soldotna, Ski Hill Road, Nordic View Trail by Nordic Lake, Slikok watershed project site SK15, east half of plot","USA: Alaska, Soldotna, Ski Hill Road, Nordic View Trail by Nordic Lake, Slikok watershed project site SK15, east half of plot","6/17/2016","2016-06-17","2016-06-17","[{""ID"":""28572615"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":""SlikokOtu386: 275 reads"",""PA"":[]}]","60.45027967","-151.0868131","12"
"http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by/3.0/","UAMObs:Ento:238946","","Estrandia grandaeva","United States","Alaska","Soldotna, Ski Hill Road, Nordic View Trail by Nordic Lake, Slikok watershed project site SK15, east half of plot","USA: Alaska, Soldotna, Ski Hill Road, Nordic View Trail by Nordic Lake, Slikok watershed project site SK15, east half of plot","6/17/2016","2016-06-17","2016-06-17","[{""ID"":""28572617"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":""SlikokOtu121: 30 reads"",""PA"":[]}]","60.45027967","-151.0868131","12"
"http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by/3.0/","UAMObs:Ento:238947","","Euceraphis sp. SlikokOtu666","United States","Alaska","Soldotna, Ski Hill Road, Nordic View Trail by Nordic Lake, Slikok watershed project site SK15, east half of plot","USA: Alaska, Soldotna, Ski Hill Road, Nordic View Trail by Nordic Lake, Slikok watershed project site SK15, east half of plot","6/17/2016","2016-06-17","2016-06-17","[{""ID"":""28572619"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":""SlikokOtu666: 5 reads"",""PA"":[]}]","60.45027967","-151.0868131","12"
"http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by/3.0/","UAMObs:Ento:238948","","Euceraphis papyrifericola","United States","Alaska","Soldotna, Ski Hill Road, Nordic View Trail by Nordic Lake, Slikok watershed project site SK15, east half of plot","USA: Alaska, Soldotna, Ski Hill Road, Nordic View Trail by Nordic Lake, Slikok watershed project site SK15, east half of plot","6/17/2016","2016-06-17","2016-06-17","[{""ID"":""28572621"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":""SlikokOtu429: 13 reads"",""PA"":[]}]","60.45027967","-151.0868131","12"
"http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by/3.0/","UAMObs:Ento:238949","","Eupeodes sp. SlikokOtu453","United States","Alaska","Soldotna, Ski Hill Road, Nordic View Trail by Nordic Lake, Slikok watershed project site SK15, east half of plot","USA: Alaska, Soldotna, Ski Hill Road, Nordic View Trail by Nordic Lake, Slikok watershed project site SK15, east half of plot","6/17/2016","2016-06-17","2016-06-17","[{""ID"":""28572623"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":""SlikokOtu453: 189 reads"",""PA"":[]}]","60.45027967","-151.0868131","12"
"http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by/3.0/","UAMObs:Ento:238950","","Eupeodes lapponicus","United States","Alaska","Soldotna, Ski Hill Road, Nordic View Trail by Nordic Lake, Slikok watershed project site SK15, east half of plot","USA: Alaska, Soldotna, Ski Hill Road, Nordic View Trail by Nordic Lake, Slikok watershed project site SK15, east half of plot","6/17/2016","2016-06-17","2016-06-17","[{""ID"":""28572625"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":""SlikokOtu34: 17266 reads"",""PA"":[]}]","60.45027967","-151.0868131","12"
"http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by/3.0/","UAMObs:Ento:238951","","Hybotidae sp. BOLD:ACX4896","United States","Alaska","Soldotna, Ski Hill Road, Nordic View Trail by Nordic Lake, Slikok watershed project site SK15, east half of plot","USA: Alaska, Soldotna, Ski Hill Road, Nordic View Trail by Nordic Lake, Slikok watershed project site SK15, east half of plot","6/17/2016","2016-06-17","2016-06-17","[{""ID"":""28572627"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":""SlikokOtu76: 3517 reads, SlikokOtu161: 1800 reads, SlikokOtu446: 121 reads, SlikokOtu486: 69 reads, SlikokOtu704: 17 reads"",""PA"":[]}]","60.45027967","-151.0868131","12"
"http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by/3.0/","UAMObs:Ento:238952","","Mompha conturbatella","United States","Alaska","Soldotna, Ski Hill Road, Nordic View Trail by Nordic Lake, Slikok watershed project site SK15, east half of plot","USA: Alaska, Soldotna, Ski Hill Road, Nordic View Trail by Nordic Lake, Slikok watershed project site SK15, east half of plot","6/17/2016","2016-06-17","2016-06-17","[{""ID"":""28572629"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":""SlikokOtu521: 121 reads"",""PA"":[]}]","60.45027967","-151.0868131","12"
"http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by/3.0/","UAMObs:Ento:238953","","Mughiphantes sp. 1GAB","United States","Alaska","Soldotna, Ski Hill Road, Nordic View Trail by Nordic Lake, Slikok watershed project site SK15, east half of plot","USA: Alaska, Soldotna, Ski Hill Road, Nordic View Trail by Nordic Lake, Slikok watershed project site SK15, east half of plot","6/17/2016","2016-06-17","2016-06-17","[{""ID"":""28572631"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":""SlikokOtu286: 233 reads"",""PA"":[]}]","60.45027967","-151.0868131","12"
"http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by/3.0/","UAMObs:Ento:238954","","Nothodelphax sp. BOLD:ACU5128","United States","Alaska","Soldotna, Ski Hill Road, Nordic View Trail by Nordic Lake, Slikok watershed project site SK15, east half of plot","USA: Alaska, Soldotna, Ski Hill Road, Nordic View Trail by Nordic Lake, Slikok watershed project site SK15, east half of plot","6/17/2016","2016-06-17","2016-06-17","[{""ID"":""28572633"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":""SlikokOtu46: 365 reads"",""PA"":[]}]","60.45027967","-151.0868131","12"
"http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by/3.0/","UAMObs:Ento:238955","","Pherbellia sp. SlikokOtu405","United States","Alaska","Soldotna, Ski Hill Road, Nordic View Trail by Nordic Lake, Slikok watershed project site SK15, east half of plot","USA: Alaska, Soldotna, Ski Hill Road, Nordic View Trail by Nordic Lake, Slikok watershed project site SK15, east half of plot","6/17/2016","2016-06-17","2016-06-17","[{""id"":28572635,""sf"":null,""pn"":""media"",""cd"":""not applicable"",""lc"":1,""dp"":""not applicable"",""rk"":""SlikokOtu405: 118 reads"",""bc"":null,""cp"":null,""pa"":null}]","60.45027967","-151.0868131","12"
"http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by/3.0/","UAMObs:Ento:238956","","Pherbellia albocostata","United States","Alaska","Soldotna, Ski Hill Road, Nordic View Trail by Nordic Lake, Slikok watershed project site SK15, east half of plot","USA: Alaska, Soldotna, Ski Hill Road, Nordic View Trail by Nordic Lake, Slikok watershed project site SK15, east half of plot","6/17/2016","2016-06-17","2016-06-17","[{""ID"":""28572637"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":""SlikokOtu17: 12053 reads, SlikokOtu238: 183 reads, SlikokOtu534: 117 reads, SlikokOtu490: 105 reads, SlikokOtu706: 61 reads, SlikokOtu475: 32 reads, SlikokOtu1166: 30 reads, SlikokOtu478: 29 reads, SlikokOtu1072: 3 reads, SlikokOtu628: 3 reads"",""PA"":[]}]","60.45027967","-151.0868131","12"
"http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by/3.0/","UAMObs:Ento:238957","","Pityohyphantes alticeps","United States","Alaska","Soldotna, Ski Hill Road, Nordic View Trail by Nordic Lake, Slikok watershed project site SK15, east half of plot","USA: Alaska, Soldotna, Ski Hill Road, Nordic View Trail by Nordic Lake, Slikok watershed project site SK15, east half of plot","6/17/2016","2016-06-17","2016-06-17","[{""ID"":""28572639"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":""SlikokOtu21: 239 reads"",""PA"":[]}]","60.45027967","-151.0868131","12"
"http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by/3.0/","UAMObs:Ento:238958","","Thamnotettix confinis","United States","Alaska","Soldotna, Ski Hill Road, Nordic View Trail by Nordic Lake, Slikok watershed project site SK15, east half of plot","USA: Alaska, Soldotna, Ski Hill Road, Nordic View Trail by Nordic Lake, Slikok watershed project site SK15, east half of plot","6/17/2016","2016-06-17","2016-06-17","[{""ID"":""28572641"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":""SlikokOtu88: 14 reads"",""PA"":[]}]","60.45027967","-151.0868131","12"
"http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by/3.0/","UAMObs:Ento:238959","","Lygocoris pabulinus","United States","Alaska","Soldotna, Ski Hill Road, Nordic View Trail by Nordic Lake, Slikok watershed project site SK15, west half of plot","USA: Alaska, Soldotna, Ski Hill Road, Nordic View Trail by Nordic Lake, Slikok watershed project site SK15, west half of plot","6/17/2016","2016-06-17","2016-06-17","[{""ID"":""28572643"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":""SlikokOtu25: 1097 reads"",""PA"":[]}]","60.45027967","-151.0868131","12"
"http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by/3.0/","UAMObs:Ento:238960","","Pherbellia sp. SlikokOtu405","United States","Alaska","Soldotna, Ski Hill Road, Nordic View Trail by Nordic Lake, Slikok watershed project site SK15, west half of plot","USA: Alaska, Soldotna, Ski Hill Road, Nordic View Trail by Nordic Lake, Slikok watershed project site SK15, west half of plot","6/17/2016","2016-06-17","2016-06-17","[{""id"":28572645,""sf"":null,""pn"":""media"",""cd"":""not applicable"",""lc"":1,""dp"":""not applicable"",""rk"":""SlikokOtu405: 86 reads"",""bc"":null,""cp"":null,""pa"":null}]","60.45027967","-151.0868131","12"
"http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by/3.0/","UAMObs:Ento:238961","","Pherbellia albocostata","United States","Alaska","Soldotna, Ski Hill Road, Nordic View Trail by Nordic Lake, Slikok watershed project site SK15, west half of plot","USA: Alaska, Soldotna, Ski Hill Road, Nordic View Trail by Nordic Lake, Slikok watershed project site SK15, west half of plot","6/17/2016","2016-06-17","2016-06-17","[{""ID"":""28572647"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":""SlikokOtu17: 45409 reads, SlikokOtu238: 596 reads, SlikokOtu707: 213 reads, SlikokOtu531: 182 reads, SlikokOtu475: 111 reads, SlikokOtu478: 111 reads, SlikokOtu701: 89 reads, SlikokOtu777: 76 reads, SlikokOtu749: 72 reads, SlikokOtu628: 68 reads, SlikokOtu534: 67 reads, SlikokOtu1114: 56 reads, SlikokOtu490: 45 reads, SlikokOtu969: 37 reads, SlikokOtu1167: 33 reads, SlikokOtu1072: 30 reads, SlikokOtu1262: 26 reads, SlikokOtu881: 26 reads, SlikokOtu1570: 18 reads, SlikokOtu1090: 16 reads, SlikokOtu1571: 16 reads, SlikokOtu1089: 14 reads, SlikokOtu1408: 14 reads, SlikokOtu1260: 10 reads, SlikokOtu1261: 10 reads, SlikokOtu1569: 9 reads, SlikokOtu1409: 8 reads, SlikokOtu2068: 6 reads, SlikokOtu1699: 5 reads, SlikokOtu2069: 4 reads"",""PA"":[]}]","60.45027967","-151.0868131","12"
"http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by/3.0/","UAMObs:Ento:238962","","Ochlerotatus excrucians","United States","Alaska","Soldotna, wetland 490m south of Headquarters Lake, Slikok watershed project site SK16, east half of plot","USA: Alaska, Soldotna, wetland 490m south of Headquarters Lake, Slikok watershed project site SK16, east half of plot","6/16/2016","2016-06-16","2016-06-16","[{""ID"":""28572649"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":""SlikokOtu1225: 12 reads, SlikokOtu774: 9 reads"",""PA"":[]}]","60.44988636","-151.068593","12"
"http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by/3.0/","UAMObs:Ento:238963","","Cecidomyiidae sp. SlikokOtu196","United States","Alaska","Soldotna, wetland 490m south of Headquarters Lake, Slikok watershed project site SK16, east half of plot","USA: Alaska, Soldotna, wetland 490m south of Headquarters Lake, Slikok watershed project site SK16, east half of plot","6/16/2016","2016-06-16","2016-06-16","[{""ID"":""28572651"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":""SlikokOtu196: 1344 reads"",""PA"":[]}]","60.44988636","-151.068593","12"
